imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0322232,0.0,/kZq5A9UrcX6AsSdDBSZ7decxEj5.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",,44781.0,cn,發電悄嬌娃,"Centers around a horny young woman who has electrical genitals. When young Jan gets sexually aroused, she emits bolts of electricity from various orifices. Any unfortunate males in the vicinity of her nude form invariably end up singed and smoky, and that’s if they’re lucky. It also seems that Jan sees visions of lottery balls as she climaxes. In order to have a premonition of all six lottery balls, Jan sets out to find a lover who can really rock her world.",3.549,/jA0POgjQFpsJP6wEjn6AShB1HL7.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2001-04-26,0.0,89.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Electrical Girl,0.0,3.5,2.0,
tt0322423,0.0,/aFeS7PkOygG4PcS06WQz01A8QS8.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,291392.0,pl,Głośniej od bomb,"Set in a small Polish town, ""Louder Than Bombs"" tells the coming-of-age story of Marcin, a 21-year-old with a penchant for James Dean and The Smiths. After the death of his father, Marcin must contend with the funeral arrangements while hosting his buffoonish out-of-town relatives who disparage his small town life as a mechanic in his father's garage. In addition, Marcin must face the news that his lifelong girlfriend has decided to leave Poland to live in the U.S. If he doesn't act quickly, he may never see her again.",1.117,/wDBUfpAf97EDFSCiq1BFO2H1vSB.jpg,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2001-09-14,0.0,88.0,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Coming of Age of a New Generation,Louder Than Bombs,0.0,4.2,4.0,
tt0322645,0.0,/aWg40fkUvghFwrCya2fHvAEvjud.jpg,"{'id': 53154, 'name': 'Inuyasha Collection', 'poster_path': '/cOmBAYp8AOxen0vrbhGBDTO7ZNw.jpg', 'backdrop_path': '/ktLw5wt80bQG35R8LmVF6ZxC6QW.jpg'}",10540.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,42360.0,ja,犬夜叉 時代を越える想い,"InuYasha is a half-demon who was trapped in the Legendary Tree and was set free by Kagome, a girl who traveled 500 years through time. This time, both of them will have to face Menomaru, a Chinese demon whose father, known as Hyoga, came 300 years ago to invade Japan, but was stopped by InuYasha's Father. InuYasha and Kagome, along with Sango, Miroku, Shippou, Kaede and Myoga, will try to stop Menomaru in his becoming the most powerful demon ever.",27.535,/geid1g2qQ4MuveUHVchrPfCkbX0.jpg,"[{'id': 3153, 'logo_path': '/yKZ9UarLSu9Y4Gpw33nKRQOPM7z.png', 'name': 'SUNRISE', 'origin_country': 'JP'}, {'id': 104644, 'logo_path': None, 'name': 'Mini Art', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-12-15,0.0,99.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Inuyasha the Movie: Affections Touching Across Time,0.0,7.6,175.0,PG-13
tt0323458,0.0,/wEXMzVSchZY51CTUJTrTduJaplt.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,320665.0,ja,溺れる魚,"When corporate executives are blackmailed into public displays of nudity on the busy streets of Shinjuku, the big guns are called out to locate ""Oboreru Sakana"". The ""big guns"" are a misfit duo of ethically questionable characters who must infiltrate a gay nightclub and ""fit in"" while they search for clues. What ensues is both hilarious and action-packed.  Oboreru Sakana is a rather ambitious and often hilarious contemporary crime thriller. Its narrative swings from the grisly to the humorous and pulls in as many pop culture elements as it can manage.",4.049,/xTlMacjKujS3hHCqPYfrcBfZOMh.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-02-03,0.0,101.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Drowning Fish,0.0,7.0,2.0,
tt0324368,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}]",https://www.scottshaw.com/undercoverx.html,325943.0,en,Undercover X,"Hollywood, Seoul, Tokyo. One Man. One Mission. And even he doesn't know what it is. A Scott Shaw Zen Film.",0.927,/c1hf8NP7A8o6eKNUvPzwE0x0MNN.jpg,"[{'id': 23354, 'logo_path': None, 'name': 'Light Source Films', 'origin_country': 'US'}]",[],2001-07-07,0.0,90.0,[],Released,,Undercover X,0.0,0.0,0.0,
tt0325043,0.0,/eAz6zP8b2eFCGqEiJYVZFraaHRV.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,208566.0,tl,Bagong Buwan,"Ahmad belongs to the Bangsamoro people. While many of his kind are bent on fighting, thinking that Mindanao is only for the Muslims, Ahmad prefers to live a simple and peaceful life. He works as a doctor in Manila while his wife, Fatima, and his only son, Ibrahim, stay in Mindanao with his mother, Farida. Ahmad is shocked and devastated when Fatima breaks the confounding news. Ibrahim was killed by a stray bullet when vigilantes indiscriminately fire at their village. Ahmad goes back to where he came from Mindanao. Ibrahim’s death did not cause Ahmad to stop striving to live a peaceful life, much to the consternation of his brother, Musa. His brother takes an exactly opposite stand. Musa believes in waging a war against all the Kaafir (unbelievers) who may impede the Moro’s goal of independence. He even trains his young son, Rashid to a Muslim warrior’s life.",1.812,/gko2loNe2phPXjv6VUJU7BLLkJL.jpg,"[{'id': 63348, 'logo_path': None, 'name': 'Bahaghari Productions (BPS)', 'origin_country': ''}, {'id': 4676, 'logo_path': '/fu7gOKwS2l2fiFlEQFamITFEWDk.png', 'name': 'Star Cinema – ABS-CBN Film Productions', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2001-07-20,0.0,130.0,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,New Moon,0.0,6.0,1.0,
tt0325170,0.0,,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,281087.0,en,正将,"Five youngsters, each possesses unique talent, work together as a professional tricky group. Knowing that a big trickster ""King of Ghost"" joins a billionaire’s corporation planning to take over the immense properties, they join the corporation respectively in order to get some benefits.  One of them is killed.  They swear to take revenge at all cost.  In the critical moment, they discover a betrayer among them...",1.301,/lEhBD9MJXLQ0m2hcSK0UhiAxuUV.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2001-04-05,0.0,80.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,The Cheaters,0.0,5.7,3.0,
tt0325730,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,101932.0,en,Lethal Force,"After his wife is murdered and his son kidnapped, a gangster is forced to betray his best friend who is also a deadly killer, in this raucous, off-the-wall satire that is to action films what Scream (1996) is to horror movies.",0.6000000000000001,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-07-07,0.0,70.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"In this town, two wrongs don't make you right - THEY MAKE YOU EVEN!",Lethal Force,0.0,7.0,3.0,
tt0326009,0.0,,,0.0,[],,296507.0,en,The Price of the American Dream,"Drama -  -  Jackie Torres, Mario Ramirez Reyes, Rebeca Silva",0.6000000000000001,/4rQrKB3T4lQdPCnIhB2OjX3ZrwA.jpg,[],[],2001-01-01,0.0,97.0,[],Released,,The Price of the American Dream,0.0,0.0,0.0,
tt0327730,0.0,/bKHe9yD7miumLy4OdURidegNtXA.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,338352.0,ja,ホタル,"Japanese film icon Ken Takakura, who has starred in over 100 films, stars in this elegiac look at war and remembrance. Hideji Yamaoka (Takakura) was a suicide pilot during the war who somehow survived Japan's surrender. After decades of working as a fisherman in Kumamoto, a provincial seaside city in southern Kyushu, Yamaoka remains reluctant to discuss his wartime experiences with anyone, much less an intrusive reporter looking for a feature story. Then a series of events shake Yamaoka to the core, forcing him to re-evaluate his past.",6.201,/wgSZwBDU93TNL99AWBKzZV03475.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-05-01,0.0,114.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Firefly,0.0,7.0,1.0,
tt0328033,0.0,,,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,941810.0,en,Kingdom,Yorkshire-shot fantasy about talking dragons.,2.883,/pNOvJDKWJMo0bTIIyRIYQVuNFND.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2001-12-12,0.0,96.0,[],Released,,Kingdom,0.0,0.0,0.0,
tt0328226,0.0,/1i6WtRFF46OARKlDRGyWj4L20QN.jpg,,0.0,"[{'id': 28, 'name': 'Action'}]",,41015.0,en,Out Kold,"When down and out boxer, Slim (Clifford Stubblefield), gets hired to protect gangsta pimp Goldie's (Ice-T, Ablaze, Body Count, New Jack City) prized possession, he soon discovers mixin' business with pleasure can be deadly. Now, the only way to win is to learn to be a player. Caught between Goldie and rival gangsta Blackie (Kool Mo Dee, Storm Trooper, Gang Related), he's got just one chance to land on top before the take him OUT KOLD!",0.744,/dI5gSE3neZyPAQd86VJts2Nghg8.jpg,"[{'id': 115744, 'logo_path': None, 'name': 'York Entertainment', 'origin_country': ''}]",[],2001-07-21,0.0,83.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"In a world of pimps and gangstas, there's only one way out.",Out Kold,0.0,5.0,1.0,NR
tt0328420,0.0,/d1Pzis59tD8gfpF3WWDo00SSedC.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,52655.0,en,Shooters,"Shooters is a drama documentary film, directed by Dan Reed for Suspect Device Films. The film is set in Liverpool and used local criminals as actors depicting the lives of local 'gangsters'. It is most notable for having been completely unscripted apart from a brief outline; each scene was improvised and ad-libbed by the actors themselves.",2.927,/kKnhCjGX3tw35KV1he3dX0mc4R3.jpg,[],[],2001-11-17,0.0,71.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Makes most British gangster films look like the teletubbies,Shooters,0.0,4.4,7.0,
tt0328567,0.0,/i6g4LzIt42nNXckoF9p3xgymsmk.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://starcinema.abs-cbn.com/movies/trip,242825.0,tl,Trip,"While on vacation, a group of young friends learns about betrayal, true love, loyalty, and the true meaning of friendship.",1.309,/wgtgDdAiTOKhWfdtJZqbnQkSh0X.jpg,"[{'id': 4676, 'logo_path': '/fu7gOKwS2l2fiFlEQFamITFEWDk.png', 'name': 'Star Cinema – ABS-CBN Film Productions', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2001-11-07,0.0,101.0,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,Trip,0.0,6.0,1.0,
tt0329276,0.0,/tcJvi5qUQyHZUMJLEyqNARjwzQU.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,245695.0,en,Laguna,"Raised by an uncle in New York after his parents died in an attack orchestrated by the mafia, Thomas, now an adult, is sent to live in Italy. There, while his tortured past and the death of his parents come back to haunt him, he feels increasingly drawn to Thelma, his uncle's mysterious wife. Soon Thomas will learn the truth about the death of his parents and foment a vengeance of great heights.",9.033,/fXgVfVduDEq4knc28BDNoKoBrR4.jpg,[],[],2001-04-15,0.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Hotel Laguna,0.0,6.1,7.0,
tt0329589,0.0,/ayGKiqIO1leQbt4WXl3aKFxAbdN.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,53501.0,en,Shark Hunter,"The Megalodon shark. A prehistoric killing machine 60 feet long, flashing 200 pounds of teeth and weighing over 20 tons. It's the deadliest predator the world has ever seen. The scientists say it's been extinct for more than 10,000 years. The scientists are wrong. In the darkness of the deep, an underwater research station has been viciously destroyed. Now a tough team of daring divers led by Spencer Northcutt [Antonio Sabato Jr. ""Melrose Place""] is taking an experimental sub to war. It's killer instinct vs. sophisticated technology, deadly jaws vs. harpoon-tipped torpedoes, mega-shark vs. modern man is a thrilling extreme deep sea fight to the death.",3.774,/zB5DDNrw4GCp9h2SzCl1Unj67JX.jpg,"[{'id': 1164, 'logo_path': None, 'name': 'City Heat Productions', 'origin_country': ''}, {'id': 3903, 'logo_path': '/scJ51vavJ3t27v5zqlSbtnMv8u3.png', 'name': 'Unified Film Organization', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-10-01,0.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Danger In The Deep,Shark Hunter,0.0,4.3,16.0,PG
tt0329768,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,77260.0,en,The Wind,"An ancient wind carries with it omens of the apocalypse, stirring the pride and envy of a group of college kids to murderous rage. Michael Mongillo's directorial debut is a lyrical, meditative film charged with sex and violence.",1.897,,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2001-09-25,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Terror Comes In Many Forms...,The Wind,0.0,1.5,2.0,
tt0329777,0.0,/77SoZsoVFvdY7L6eApN16L80kP.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",,681324.0,cn,幽靈情書,"Lun decides to get back in touch with his former high school flame Siu-Yuet , but finds out that she is dead and that he unintentionally caused her suicide. Siu-Yuet's ghost appears demanding retribution, and Lun and his friends are forced to carry out a number of tasks to placate the girl's vengeful spirit. A ghostly romance with several twists follows.",2.944,/vwv0X6Bpl13QjDuN1DoDZw63oiu.jpg,"[{'id': 130233, 'logo_path': None, 'name': 'BoB & Partners Co., Ltd.', 'origin_country': ''}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2001-11-24,0.0,89.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Shadow,0.0,0.0,0.0,
tt0329792,0.0,/3skIRMmeka3CLQBstqKCv2yRxpd.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,462771.0,cn,慾望之城,"Sandra (Sandra Ng) is in for a serious dose of culture shock when she returns from her studies abroad to her home in Macau, where her father is the head of a major network of underground gambling, prostitution, and other assorted super-vices. Sandra's father is putting on the pressure for her to inherit his morally-corrupt throne, but her morals dictate that she have nothing to do with it. However, Sandra's childhood friend Josie (Josie Ho) has gotten herself into serious debt and desperately needs any help Sandra can offer. Will Sandra help her friend at the cost of her own morals? It's now up to her to decide between upholding her own beliefs and making serious ethical sacrifices for the sake of her friend.",2.629,/ica6A3pGuhUjn3HZuan8EiA4ErJ.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2001-05-05,0.0,92.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,City of Desire,0.0,1.0,1.0,
tt0330147,0.0,,,0.0,[],,257384.0,ja,チャイニーズ・ディナー,"Hoshino (Toshiro Yanagiba) is the mob-connected owner of a ritzy Chinese restaurant. One evening he’s sitting down in a lavishly appointed private room to enjoy an elaborate multicourse dinner, when he gets a call from a crooked politician of his acquaintance. A long-meditated money-laundering deal is about to bear fruit and earn him a cool 5 billion yen. The gang boss who backed him on this deal will be pleased.  He is, understandably, in the mood for celebrating when an unexpected visitor (Izam) arrives — a tall, husky, mincing fellow in dreadlocks, with a gun. He is a hit man sent to whack Hoshino — but for what? The hit man neither explains nor kills; instead he sits down at the table and asks Hoshino when dinner is going to be served. Coolly, Hoshino calls in Chinese for the waitress, who enters, wearing a red, slit dress and an inscrutable expression, with the first course. The longest meal of Hoshino’s life has just begun.",2.111,,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-03-16,0.0,78.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Chinese Dinner,0.0,5.0,1.0,
tt0330410,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}]",http://starcinema.abs-cbn.com/movies/hostage,364487.0,en,Hostage,"Jimmy Pizaras’ ultimate goal in life is to kill the drug lord Johnny Morales to avenge the death of his daughter Annie and cousin Congressman Santos. Jimmy devised several plans to execute his goal. But when his last plan failed, he then took his enemy’s daughter Mabel as a hostage. However, Jimmy learned that Mabel is just Johnny’s adoptive daughter, who was just used to project a better public image. Jimmy, still eager to pursue his vengeful goal, hid the child in a far-flung village. There, he met Gina.",2.9130000000000003,/5Wi1bQzRP3Dp6uWM6gke54S9lws.jpg,"[{'id': 4676, 'logo_path': '/fu7gOKwS2l2fiFlEQFamITFEWDk.png', 'name': 'Star Cinema – ABS-CBN Film Productions', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2001-02-28,0.0,100.0,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,Hostage,0.0,0.0,0.0,
tt0331097,0.0,,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,562207.0,cn,英雄人物,"Gordon puts together a team of criminals to execute the bold robbery of a jewelry store. Before the team can get away, alarms go off and the police arrive. An intense gun battle turns into a deadly encounter. The survivors escape, only to begin questioning how the police knew about the robbery. Suspecting an undercover operative in their midst, they begin turning on each other.",1.4,/6JwED9Va09f8VTde3c4WNG8stCj.jpg,"[{'id': 124591, 'logo_path': None, 'name': 'Hoi Fung Films Production Co.', 'origin_country': ''}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2001-06-14,0.0,83.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Hero of City,0.0,7.0,1.0,
tt0331262,0.0,/luCcfNh4tLqml59usF1275TqSzI.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,164122.0,en,The Hypnotist,"A weird German doctor uses hypnotism, seduction, and criminality to get the better of a trio of spoiled wealthy siblings, in a tribute to old Hollywood Technicolor melodramas.",0.896,/opIx5HcsS3j2Fle68BNLTSYWdVU.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-09-30,0.0,45.0,[],Released,,The Hypnotist,0.0,5.5,3.0,
tt0332129,0.0,,,0.0,[],,277300.0,en,A House on a Hill,"A once-successful architect (Philip Baker Hall) has become a grumpy loner, but a young couple plead with him to come out of retirement to rebuild his crumbling old house for them.",3.856,/wjN0BNaZGO81ErPUCIUta3ngmIH.jpg,[],[],2003-11-14,0.0,89.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,A House on a Hill,0.0,0.0,0.0,
tt0332260,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,118182.0,ko,낙타(들),"A man in a borrowed SUV picks up a woman outside Seoul’s domestic airport and drives her to a small enclave of restaurants, nightclubs and motels on the west coast. Both are middle-aged and married to other people, and know little about each other’s lives. After a seafood dinner and a visit to a karaoke lounge, they go to bed together for the first (and maybe last) time.",1.051,/7ZSPf9zCnzdlbLrxEBnXA9fuGy9.jpg,"[{'id': 94911, 'logo_path': None, 'name': 'Fine Communications', 'origin_country': ''}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2002-09-27,0.0,91.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Camel(s),0.0,6.3,7.0,
tt0337024,0.0,/A4nyop5j7PAxuVFnFBy5VBRRZjH.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,39017.0,ja,プラトニック・セックス,"When Aoi is gang-raped by her classmates and kicked out of her home by her own parents she sees no reason to continue living. Before she commits suicide, however, she receives an email on her cellphone from a man named Toshi addressed to a girl named Ai. The message simply thanks the girl for being alive, but this specific message has an effect on Aoi and she decides to keep on living. Without many options, Aoi resorts to everything from paid dating to porn to earn money and meets a lot of less than reputable characters. Throughout it all though she looks toward Toshi as her hope for happiness and the two form a relationship.",5.7620000000000005,/4lGHbAYm5M2b0a7x2CmqWMKrspg.jpg,"[{'id': 3341, 'logo_path': '/dTG5dXE1kU2mpmL9BNnraffckLU.png', 'name': 'Fuji Television Network', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-10-20,0.0,104.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Platonic Sex,0.0,5.0,12.0,
tt0337628,0.0,,,0.0,[],,99918.0,es,The Girl Under the Waves,"This movie is a four-character improvisation study about the romantic entanglements among the disparate occupants and visitors to a borrowed New York City apartment. Jonathan forgot that he had invited a girlfriend over. They met recently and have been seeing one another but he forgot about it as soon as he met Savannah. She was going to come over to the apartment in the afternoon as he originally thought it was going to be his for a few days (borrowing from a friend's) but due to conflicts and misunderstandings, Savannah and David (who owned the apartment) were occupied as well. Isabel shows up and they hang out until David throws them out after a heated discussion.",2.373,,[],[],2001-01-01,0.0,80.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Girl Under the Waves,0.0,0.0,0.0,
tt0338565,0.0,/tEpdUjqANEZHvYH5fQH9sQZfVJC.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,45473.0,cn,有情飲水飽,"Skinflint businessman Richard (Leung) doesn't feel bad when he sacks his employees and secretary to cut unnecessary costs. He also doesn't bat an eyelid when his gold-digging girlfriend leaves after he refuses to give her money. She gets her revenge by cancelling his credit cards and giving away his furniture. Suddenly destitute, he's forced to rely on the generosity of Choi (Shu Qi), a good Samaritan who helps him out even though she thinks he's a scumbag who makes a habit of cheating women out of money.",3.272,/lDQ0DlajqPwFGP2w3rHO31KSxWj.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2001-01-01,0.0,99.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,"Love Me, Love My Money",0.0,5.4,5.0,
tt0338568,0.0,,,0.0,[],,1112441.0,cn,月滿抱西環,,1.121,/95wD0Rbm6JkwynqB18ljRksiki4.jpg,[],[],2001-05-03,0.0,0.0,[],Released,,Blue Moon,0.0,6.0,1.0,
tt0338988,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,749321.0,en,Family Secrets,A family hires a young widow to serve as their son's live-in tutor.,2.744,/pz28q1aHqM5Z2M0xXXwvsbZWCW3.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-01-01,0.0,78.0,[],Released,,Family Secrets,0.0,0.0,0.0,NR
tt0339006,0.0,,,0.0,[],,1082704.0,en,First Time Caller,"Caesar didn't think it couldn't get any worse when his college sweetheart left the country to study abroad, until she comes back engaged to another man! He seeks solace in a late night radio talk show where confused couples and desperate singles call and complain about their love lives to Julie, the show's host. The fun and trouble begins when Caesar and Julie flirt with the idea of an off-air romance.",0.6000000000000001,/svvLoDvxncB2CARDGOCdBr6HFio.jpg,[],[],2001-01-01,0.0,81.0,[],Released,,First Time Caller,0.0,0.0,0.0,
tt0339847,0.0,/b4tN8gsVjo6OdmskRfIlp0sLoiR.jpg,"{'id': 977715, 'name': 'Ultraman Cosmos Collection', 'poster_path': '/3EoQ2sUsQtWyiKRpA6bjJC7fH2e.jpg', 'backdrop_path': None}",0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,287328.0,ja,ウルトラマンコスモス THE FIRST CONTACT,"In space, Ultraman Cosmos is battling with Baltan to stop him from invading Earth. A young boy named Musashi (Kounosuke Tokai) who is a 5th grader has a lot of dreams, such as becoming an astronaut to sail the sea of stars, and to meet Ultraman.  One night, Musashi went to the forest to observe an eclipse with his friends. Unfortunately, that night, a heavy rain fell that made everybody decide to go home except for Musashi. Meanwhile, in the middle of that rain, Ultraman Cosmos is battling with Baltan to stop him from invading the city. They both use their powers and clashed at each other. Due to the impact made by their power clash, both of them were thrown into different directions.",3.017,/75JJYHjJJD3H6Cj1A9sjfdbCzgK.jpg,"[{'id': 528, 'logo_path': '/fO3Aof3lXQclYpBByYC8aneTXwA.png', 'name': 'Bandai Visual', 'origin_country': 'JP'}, {'id': 5905, 'logo_path': '/d6soAmyJmbmWS8W3jq8Rb6Fxsl3.png', 'name': 'Tsuburaya Productions', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-08-03,0.0,90.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Ultraman Cosmos 1: The First Contact,0.0,6.6,5.0,
tt0341571,0.0,/igjo0s2AuschuET3MeIRTehC8Uc.jpg,,0.0,[],http://www.elccc.com.mx/sitio/index.php/produccion-filmica/2000-2009/2001/1004-seres-humanos,268224.0,en,Seres humanos,"A Mexican upper-class family suffers a great loss. After a while everyone seems to go on with their lives. But after 11 years, everyone will start to remember that tragedy and start the road to depression and self-pity, and possible self-destruction.",2.023,/iBqinP2ge8n6ubOidT6X7WbCgkO.jpg,"[{'id': 14171, 'logo_path': '/p9GWxbK3INIi1RJJBUzVNjmsEkC.png', 'name': 'Centro de Capacitación Cinematográfica (CCC)', 'origin_country': 'MX'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2001-09-24,0.0,80.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,About the Living,0.0,8.0,5.0,
tt0343175,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,257866.0,ar,Lamma hikyit Maryam,"Ziyad and Maryam are a happy young couple in Lebanon, yet after three years of marriage they remain childless. Due to intense family pressure, they try everything they can but eventually learn that Maryam is infertile. Ziyad repeatedly reassures her of his undying love, but family and social pressure, particularly his evil, meddling mother, gradually poison their happy relationship until the love, enthusiasm and humour of their early days soon take a tragic turn.",0.6000000000000001,,[],"[{'iso_3166_1': 'LB', 'name': 'Lebanon'}]",2001-10-06,0.0,98.0,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}]",Released,,When Maryam Spoke Out,0.0,9.0,1.0,
